API,Well_Number,Symbol_Desc,Symbol,Reliab,Location_Source,Lat27,Long27,Lat83,Long83,Wellbore_Status,Last_Permit_Issued,Last_Permit_Operator_Number,Last_Permit_Operator,Last_Permit_Lease_Name,Total_Depth,Surface_Location,Abstract,Survey,Block,Section,Distance1,Direction1,Distance2,Direction2,Proration_Schedule,District,LeaseID,Operator_Number,Operator,Lease_Name,Field,Well_No,Well_Type,On_Schedule,plugDate,plugDepth,plugOperator,plugLeasename
43936418,16H,Gas Well,5,40,Operator reported location - Distances and Plat,32.66670738,-97.4476796,32.66684006,-97.44797735,OPEN,728695,945936,XTO ENERGY INC.,TIMBER CREEK C UNIT,6690,Land,1264,ROGERS J,,,1009,S,2465,W,GAS,09,266200,945936,XTO ENERGY INC.,TIMBER CREEK C UNIT,NEWARK EAST (BARNETT SHALE),  16H ,PRODUCING,YES,,,,
43936418,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.6784487,-97.43402793,32.678581,-97.43432525,OPEN,728695,945936,XTO ENERGY INC.,TIMBER CREEK C UNIT,6690,Land,1264,ROGERS J,,,1009,S,2465,W,GAS,09,266200,945936,XTO ENERGY INC.,TIMBER CREEK C UNIT,NEWARK EAST (BARNETT SHALE),  16H ,PRODUCING,YES,,,,
43936420,7H,Gas Well,5,40,Operator reported location - Distances and Plat,32.67486102,-97.45113537,32.67499334,-97.45143327,OPEN,728694,945936,XTO ENERGY INC.,TIMBER CREEK C UNIT,6767,Land,1264,ROGERS J,,,1011,S,2435,W,GAS,09,266189,945936,XTO ENERGY INC.,TIMBER CREEK C UNIT,NEWARK EAST (BARNETT SHALE),   7H ,PRODUCING,YES,,,,
43936420,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.67845416,-97.43412541,32.67858649,-97.43442276,OPEN,728694,945936,XTO ENERGY INC.,TIMBER CREEK C UNIT,6767,Land,1264,ROGERS J,,,1011,S,2435,W,GAS,09,266189,945936,XTO ENERGY INC.,TIMBER CREEK C UNIT,NEWARK EAST (BARNETT SHALE),   7H ,PRODUCING,YES,,,,
43936421,17H,Gas Well,5,40,Operator reported location - Distances and Plat,32.6666402,-97.45230685,32.66677284,-97.45260469,OPEN,728698,945936,XTO ENERGY INC.,TIMBER CREEK C UNIT,6676,Land,1264,ROGERS J,,,1010,S,2450,W,GAS,09,266192,945936,XTO ENERGY INC.,TIMBER CREEK C UNIT,NEWARK EAST (BARNETT SHALE),  17H ,PRODUCING,YES,,,,
43936421,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.67845143,-97.43407667,32.67858369,-97.43437405,OPEN,728698,945936,XTO ENERGY INC.,TIMBER CREEK C UNIT,6676,Land,1264,ROGERS J,,,1010,S,2450,W,GAS,09,266192,945936,XTO ENERGY INC.,TIMBER CREEK C UNIT,NEWARK EAST (BARNETT SHALE),  17H ,PRODUCING,YES,,,,
43936484,26H,Gas Well,5,40,Operator reported location - Distances and Plat,32.69712934,-97.38477181,32.69726118,-97.38506769,OPEN,730824,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS C UNIT,6975,Land,217,BBB&C RR CO,,,1687,S,869,W,GAS,09,266194,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS C UNIT,NEWARK EAST (BARNETT SHALE),  26H ,PRODUCING,YES,,,,
43936484,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.68901167,-97.4030621,32.68914377,-97.40335853,OPEN,730824,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS C UNIT,6975,Land,217,BBB&C RR CO,,,1687,S,869,W,GAS,09,266194,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS C UNIT,NEWARK EAST (BARNETT SHALE),  26H ,PRODUCING,YES,,,,
43936485,29H,Gas Well,5,40,Operator reported location - Distances and Plat,32.69147308,-97.38108429,32.6916052,-97.38138006,OPEN,730826,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS C UNIT,6957,Land,217,BBB&C RR CO,,,1642,S,864,W,GAS,09,266378,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS C UNIT,NEWARK EAST (BARNETT SHALE),  29H ,PRODUCING,YES,,,,
43936485,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.68888795,-97.40307654,32.68902008,-97.40337293,OPEN,730826,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS C UNIT,6957,Land,217,BBB&C RR CO,,,1642,S,864,W,GAS,09,266378,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS C UNIT,NEWARK EAST (BARNETT SHALE),  29H ,PRODUCING,YES,,,,
43936496,27H,Gas Well,5,40,Operator reported location - Distances and Plat,32.69666119,-97.38092923,32.69679312,-97.38122497,OPEN,730983,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS C UNIT,6938,Land,217,BBB&C RR CO,,,867,W,1672,S,GAS,09,266185,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS C UNIT,NEWARK EAST (BARNETT SHALE),  27H ,PRODUCING,YES,,,,
43936496,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.68897043,-97.40306799999999,32.68910248,-97.40336443,OPEN,730983,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS C UNIT,6938,Land,217,BBB&C RR CO,,,867,W,1672,S,GAS,09,266185,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS C UNIT,NEWARK EAST (BARNETT SHALE),  27H ,PRODUCING,YES,,,,
43936512,28H,Gas Well,5,40,Operator reported location - Distances and Plat,32.69252851,-97.38087584,32.69266057,-97.38117156,OPEN,731467,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS C UNIT,6947,Land,217,BBB&C RR CO,,,865,W,1657,S,GAS,09,266187,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS C UNIT,NEWARK EAST (BARNETT SHALE),  28H ,PRODUCING,YES,,,,
43936512,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.68892919,-97.40307389,32.68906128,-97.40337033,OPEN,731467,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS C UNIT,6947,Land,217,BBB&C RR CO,,,865,W,1657,S,GAS,09,266187,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS C UNIT,NEWARK EAST (BARNETT SHALE),  28H ,PRODUCING,YES,,,,
43936513,9H,Gas Well,5,40,Operator reported location - Distances and Plat,32.68904494,-97.38101637,32.68917709,-97.38131216,OPEN,731481,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS D UNIT,6943,Land,217,BBB&C RR CO,,,907,W,1500,S,GAS,09,267059,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS D UNIT,NEWARK EAST (BARNETT SHALE),   9H ,PRODUCING,YES,,,,
43936513,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.68849767,-97.40293104,32.68862979,-97.40322742,OPEN,731481,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS D UNIT,6943,Land,217,BBB&C RR CO,,,907,W,1500,S,GAS,09,267059,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS D UNIT,NEWARK EAST (BARNETT SHALE),   9H ,PRODUCING,YES,,,,
43936524,31H,Gas Well,5,40,Operator reported location - Distances and Plat,32.68612651,-97.38676041,32.68625877,-97.38705633,OPEN,731707,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS D UNIT,6895,Land,217,BBB&C RR CO,,,904,W,1481,S,GAS,09,266381,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS D UNIT,NEWARK EAST (BARNETT SHALE),  31H ,PRODUCING,YES,,,,
43936524,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.68844543,-97.40294003,32.6885775,-97.40323642,OPEN,731707,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS D UNIT,6895,Land,217,BBB&C RR CO,,,904,W,1481,S,GAS,09,266381,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS D UNIT,NEWARK EAST (BARNETT SHALE),  31H ,PRODUCING,YES,,,,
43936526,30H,Gas Well,5,40,Operator reported location - Distances and Plat,32.68996937,-97.38107744,32.69010156,-97.38137316,OPEN,731770,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS D UNIT,6921,Land,217,BBB&C RR CO,,,892,W,1502,S,GAS,09,267060,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS D UNIT,NEWARK EAST (BARNETT SHALE),  30H ,PRODUCING,YES,,,,
43936526,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.68850314,-97.40297988,32.68863519,-97.40327632,OPEN,731770,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS D UNIT,6921,Land,217,BBB&C RR CO,,,892,W,1502,S,GAS,09,267060,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS D UNIT,NEWARK EAST (BARNETT SHALE),  30H ,PRODUCING,YES,,,,
43936527,32H,Gas Well,5,40,Operator reported location - Distances and Plat,32.68432365,-97.38622847,32.68445603,-97.38652441,OPEN,731774,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS D UNIT,6948,Land,217,BBB&C RR CO,,,889,W,1483,S,GAS,09,267800,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS D UNIT,NEWARK EAST (BARNETT SHALE),  32H ,PRODUCING,YES,,,,
43936527,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.68845091,-97.40298887,32.68858299,-97.40328532,OPEN,731774,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS D UNIT,6948,Land,217,BBB&C RR CO,,,889,W,1483,S,GAS,09,267800,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS D UNIT,NEWARK EAST (BARNETT SHALE),  32H ,PRODUCING,YES,,,,
43936544,11H,Gas Well,5,40,Operator reported location - Distances and Plat,32.68549306,-97.42501872,32.68562518,-97.42531579,OPEN,732575,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS MONT DEL UNIT,6851,Land,217,BBB&C RR CO,,,874,W,1485,S,GAS,09,267066,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS MONT DEL UNIT,NEWARK EAST (BARNETT SHALE),  11H ,PRODUCING,YES,,,,
43936544,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.68845638,-97.40303771,32.68858849,-97.40333413,OPEN,732575,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS MONT DEL UNIT,6851,Land,217,BBB&C RR CO,,,874,W,1485,S,GAS,09,267066,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS MONT DEL UNIT,NEWARK EAST (BARNETT SHALE),  11H ,PRODUCING,YES,,,,
43936545,35H,Gas Well,5,40,Operator reported location - Distances and Plat,32.68856738,-97.42146877,32.68869939,-97.42176579,OPEN,732580,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS MONT DEL UNIT,3938,Land,217,BBB&C RR CO,,,877,W,1504,S,GAS,09,267065,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS MONT DEL UNIT,NEWARK EAST (BARNETT SHALE),  35H ,PRODUCING,YES,,,,
43936545,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.68850862,-97.40302873,32.68864069,-97.40332513,OPEN,732580,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS MONT DEL UNIT,3938,Land,217,BBB&C RR CO,,,877,W,1504,S,GAS,09,267065,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS MONT DEL UNIT,NEWARK EAST (BARNETT SHALE),  35H ,PRODUCING,YES,,,,
43936578,3H,Permitted Location,2,40,Operator reported location - Distances and Plat,32.72039342,-97.42214835,32.72052422,-97.42244546,LOCATION,734113,147715,CHESAPEAKE OPERATING INC.,MULLIGAN,0,Land,256,COVINGTON HRS H,,,5,E,201,N,,,,,,,,,,,,,,
43936578,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.72077675,-97.41482346,32.72090755,-97.41512033,LOCATION,734113,147715,CHESAPEAKE OPERATING INC.,MULLIGAN,0,Land,256,COVINGTON HRS H,,,5,E,201,N,,,,,,,,,,,,,,
43936605,20H,Gas Well,5,40,Operator reported location - Distances and Plat,32.67255332,-97.45104448,32.67268572,-97.45134236,OPEN,736295,945936,XTO ENERGY INC.,TIMBER CREEK C UNIT,6705,Land,1264,ROGERS J,,,2420,W,1011,S,GAS,09,267544,945936,XTO ENERGY INC.,TIMBER CREEK C UNIT,NEWARK EAST (BARNETT SHALE),  20H ,PRODUCING,YES,,,,
43936605,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.67845415,-97.43417417,32.67858649,-97.43447156,OPEN,736295,945936,XTO ENERGY INC.,TIMBER CREEK C UNIT,6705,Land,1264,ROGERS J,,,2420,W,1011,S,GAS,09,267544,945936,XTO ENERGY INC.,TIMBER CREEK C UNIT,NEWARK EAST (BARNETT SHALE),  20H ,PRODUCING,YES,,,,
43936610,2H,Permitted Location,2,40,Operator reported location - Distances and Plat,32.68832867,-97.4380896,32.68846061,-97.43838709,LOCATION,736859,147715,CHESAPEAKE OPERATING INC.,RIDGLEA SOUTH,0,Land,1265,ROGERS J,,,729,W,611,N,,,,,,,,,,,,,,
43936610,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.69717471,-97.43958835,32.69730627,-97.43988585,LOCATION,736859,147715,CHESAPEAKE OPERATING INC.,RIDGLEA SOUTH,0,Land,1265,ROGERS J,,,729,W,611,N,,,,,,,,,,,,,,
43936630,3H,Permitted Location,2,40,Operator reported location - Distances and Plat,32.68881581,-97.43654662,32.6889477,-97.43684404,LOCATION,738188,147715,CHESAPEAKE OPERATING INC.,RIDGLEA CC,0,Land,1265,ROGERS J,,,604,N,758,W,,,,,,,,,,,,,,
43936630,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.69719351,-97.43949399,32.69732507,-97.43979155,LOCATION,738188,147715,CHESAPEAKE OPERATING INC.,RIDGLEA CC,0,Land,1265,ROGERS J,,,604,N,758,W,,,,,,,,,,,,,,
43936631,5H,Permitted Location,2,40,Operator reported location - Distances and Plat,32.68887304,-97.42979143,32.68900493,-97.43008864,LOCATION,738249,147715,CHESAPEAKE OPERATING INC.,RIDGLEA CC,0,Land,1265,ROGERS J,,,562,N,784,W,,,,,,,,,,,,,,
43936631,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.69730857,-97.43940896,32.69744017,-97.43970654,LOCATION,738249,147715,CHESAPEAKE OPERATING INC.,RIDGLEA CC,0,Land,1265,ROGERS J,,,562,N,784,W,,,,,,,,,,,,,,
43936632,2H,Permitted Location,2,40,Operator reported location - Distances and Plat,32.68822553,-97.43437128,32.68835743,-97.43466868,LOCATION,738277,147715,CHESAPEAKE OPERATING INC.,RIDGLEA CC,0,Land,1265,ROGERS J,,,597,N,788,W,,,,,,,,,,,,,,
43936632,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.69721229,-97.43939638,32.69734387,-97.43969394,LOCATION,738277,147715,CHESAPEAKE OPERATING INC.,RIDGLEA CC,0,Land,1265,ROGERS J,,,597,N,788,W,,,,,,,,,,,,,,
43936687,8H,Permitted Location,2,40,Operator reported location - Distances and Plat,32.70633058,-97.39810417,32.70646207,-97.39840051,LOCATION,747664,945936,XTO ENERGY INC.,EDWARDS CLEAR FORK EAST A UNIT,0,Land,824,INMAN S C,,,1318,W,2033,S,,,,,,,,,,,,,,
43936690,6H,Permitted Location,2,55,Coordinates - Operator reported,32.70878154,-97.40023334,32.70891287,-97.40052967,LOCATION,747657,945936,XTO ENERGY INC.,EDWARDS CLEAR FORK EAST A UNIT,0,Land,824,INMAN S C,,,1313,W,2044,S,,,,,,,,,,,,,,
43936701,17H,Gas Well,5,40,Operator reported location - Distances and Plat,32.69936375,-97.38074518,32.69949562,-97.38104097,OPEN,749623,945936,XTO ENERGY INC.,EDWARDS CLEAR FORK EAST C UNIT,6917,Land,824,INMAN S C,,,1344,W,1988,S,GAS,09,274614,945936,XTO ENERGY INC.,EDWARDS CLEAR FORK EAST C UNIT,NEWARK EAST (BARNETT SHALE),  17H ,PRODUCING,YES,,,,
43936703,10H,Gas Well,5,40,Operator reported location - Distances and Plat,32.69973059,-97.40668567,32.69986226,-97.40698225,OPEN,749626,945936,XTO ENERGY INC.,EDWARDS CLEAR FORK WEST A UNIT,6782,Land,135,BEASLEY F G,,,72,S,1565,W,GAS,09,274624,945936,XTO ENERGY INC.,EDWARDS CLEAR FORK WEST A UNIT,NEWARK EAST (BARNETT SHALE),  10H ,PRODUCING,YES,,,,
43936703,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.7091708,-97.40630469,32.70930212,-97.40660126,OPEN,749626,945936,XTO ENERGY INC.,EDWARDS CLEAR FORK WEST A UNIT,6782,Land,135,BEASLEY F G,,,72,S,1565,W,GAS,09,274624,945936,XTO ENERGY INC.,EDWARDS CLEAR FORK WEST A UNIT,NEWARK EAST (BARNETT SHALE),  10H ,PRODUCING,YES,,,,
43936704,13H,Permitted Location,2,55,Coordinates - Operator reported,32.69954996,-97.40265004,32.69968169,-97.40294643,LOCATION,749629,945936,XTO ENERGY INC.,EDWARDS CLEAR FORK WEST A UNIT,0,Land,135,BEASLEY F G,,,1659,W,154,S,,,,,,,,,,,,,,
43936704,,Horizontal Drainhole,86,,Coordinates - Operator reported,32.70952996,-97.40633004,32.70966131,-97.40662656,LOCATION,749629,945936,XTO ENERGY INC.,EDWARDS CLEAR FORK WEST A UNIT,0,Land,135,BEASLEY F G,,,1659,W,154,S,,,,,,,,,,,,,,
43936709,5H,Gas Well,5,40,Operator reported location - Distances and Plat,32.69116392,-97.42733592,32.69129576,-97.42763307,OPEN,751253,945936,XTO ENERGY INC.,LMRA MONT DEL B UNIT,6758,Land,160,BURKE E H,,,1396,N,235,E,GAS,09,273640,945936,XTO ENERGY INC.,LMRA MONT DEL B UNIT,NEWARK EAST (BARNETT SHALE),   5H ,PRODUCING,YES,,,,
43936709,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.69759946,-97.41219065,32.69773121,-97.41248732,OPEN,751253,945936,XTO ENERGY INC.,LMRA MONT DEL B UNIT,6758,Land,160,BURKE E H,,,1396,N,235,E,GAS,09,273640,945936,XTO ENERGY INC.,LMRA MONT DEL B UNIT,NEWARK EAST (BARNETT SHALE),   5H ,PRODUCING,YES,,,,
43936714,29H,Gas Well,5,40,Operator reported location - Distances and Plat,32.68298697,-97.41789987,32.68311921,-97.41819677,OPEN,752052,945936,XTO ENERGY INC.,EDWARDS OVERLAND NW C-A SA UNIT,6816,Land,832,I&GN RR CO,,,671,W,488,S,GAS,09,273655,945936,XTO ENERGY INC.,EDWARDS OVERLAND NW C-A SA UNIT,NEWARK EAST (BARNETT SHALE),  29H ,PRODUCING,YES,,,,
43936714,,Horizontal Drainhole,86,,Coordinates - Operator reported,32.67062996,-97.41333004,32.67076269,-97.41362671,OPEN,752052,945936,XTO ENERGY INC.,EDWARDS OVERLAND NW C-A SA UNIT,6816,Land,832,I&GN RR CO,,,671,W,488,S,GAS,09,273655,945936,XTO ENERGY INC.,EDWARDS OVERLAND NW C-A SA UNIT,NEWARK EAST (BARNETT SHALE),  29H ,PRODUCING,YES,,,,
43936716,4H,Canceled / Abandoned Location,9,40,Operator reported location - Distances and Plat,32.70945829,-97.44641819,32.70958938,-97.44671597,LOCATION,752340,147715,CHESAPEAKE OPERATING INC.,RIDGLEA TRIANGLE,0,Land,1265,ROGERS J,,,542,N,725,W,,,,,,,,,,,,,,
43936716,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.69736445,-97.43960052,32.69749607,-97.43989805,LOCATION,752340,147715,CHESAPEAKE OPERATING INC.,RIDGLEA TRIANGLE,0,Land,1265,ROGERS J,,,542,N,725,W,,,,,,,,,,,,,,
43936718,8H,Gas Well,5,40,Operator reported location - Distances and Plat,32.70274114,-97.41930442,32.70287258,-97.41960134,OPEN,752411,945936,XTO ENERGY INC.,EDWARDS CLEAR FORK WEST C UNIT,6761,Land,135,BEASLEY F G,,,65,S,1555,W,GAS,09,274623,945936,XTO ENERGY INC.,EDWARDS CLEAR FORK WEST C UNIT,NEWARK EAST (BARNETT SHALE),   8H ,PRODUCING,YES,,,,
43936718,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.70915158,-97.40633714,32.70928292,-97.40663366,OPEN,752411,945936,XTO ENERGY INC.,EDWARDS CLEAR FORK WEST C UNIT,6761,Land,135,BEASLEY F G,,,65,S,1555,W,GAS,09,274623,945936,XTO ENERGY INC.,EDWARDS CLEAR FORK WEST C UNIT,NEWARK EAST (BARNETT SHALE),   8H ,PRODUCING,YES,,,,
43936736,16H,Permitted Location,2,55,Coordinates - Operator reported,32.69964996,-97.39781004,32.69978172,-97.39810629,LOCATION,754264,945936,XTO ENERGY INC.,EDWARDS CLEAR FORK WEST B UNIT,0,Land,135,BEASLEY F G,,,1670,W,159,S,,,,,,,,,,,,,,
43936736,,Horizontal Drainhole,86,,Coordinates - Operator reported,32.70953996,-97.40629004,32.70967131,-97.40658656,LOCATION,754264,945936,XTO ENERGY INC.,EDWARDS CLEAR FORK WEST B UNIT,0,Land,135,BEASLEY F G,,,1670,W,159,S,,,,,,,,,,,,,,
43936738,18H,Permitted Location,2,40,Operator reported location - Distances and Plat,32.70115861,-97.39604702,32.70129027,-97.39634323,LOCATION,754465,945936,XTO ENERGY INC.,EDWARDS CLEAR FORK WEST B UNIT,0,Land,135,BEASLEY F G,,,1681,W,164,S,,,,,,,,,,,,,,
43936738,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.70942344,-97.40592847,32.70955471,-97.40622505,LOCATION,754465,945936,XTO ENERGY INC.,EDWARDS CLEAR FORK WEST B UNIT,0,Land,135,BEASLEY F G,,,1681,W,164,S,,,,,,,,,,,,,,
43936741,6H,Gas Well,5,40,Operator reported location - Distances and Plat,32.70003957,-97.43293853,32.7001711,-97.43323585,OPEN,754573,147715,CHESAPEAKE OPERATING INC.,RIDGLEA TRIANGLE,6890,Land,256,COVINGTON HRS H,,,2959,W EXT A-1208,604,S,GAS,09,269811,842986,TEP BARNETT USA LLC,RIDGLEA TRIANGLE,NEWARK EAST (BARNETT SHALE),   6H ,PRODUCING,YES,,,,
43936742,7H,Gas Well,5,40,Operator reported location - Distances and Plat,32.70057568,-97.4318056,32.70070719,-97.43210292,OPEN,754574,147715,CHESAPEAKE OPERATING INC.,RIDGLEA TRIANGLE,6884,Land,256,COVINGTON HRS H,,,2951,W EXT A-1208,604,S,GAS,09,269810,842986,TEP BARNETT USA LLC,RIDGLEA TRIANGLE,NEWARK EAST (BARNETT SHALE),   7H ,PRODUCING,YES,,,,
43936774,5H,Permitted Location,2,40,Operator reported location - Distances and Plat,32.71065116,-97.44606649,32.71078224,-97.44636426,LOCATION,760430,147715,CHESAPEAKE OPERATING INC.,RIDGLEA TRIANGLE,0,Land,1265,ROGERS J,,,566,N,770,W,,,,,,,,,,,,,,
43936774,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.69729779,-97.43945452,32.69742937,-97.43975204,LOCATION,760430,147715,CHESAPEAKE OPERATING INC.,RIDGLEA TRIANGLE,0,Land,1265,ROGERS J,,,566,N,770,W,,,,,,,,,,,,,,
43936778,15H,Gas Well,5,40,Operator reported location - Distances and Plat,32.69932058,-97.38354048,32.69945241,-97.38383635,OPEN,761713,945936,XTO ENERGY INC.,EDWARDS CLEAR FORK EAST B UNIT,6917,Land,824,INMAN S C,,,1332,W,1985,S,GAS,09,274619,945936,XTO ENERGY INC.,EDWARDS CLEAR FORK EAST B UNIT,NEWARK EAST (BARNETT SHALE),  15H ,PRODUCING,YES,,,,
43936781,3H,Permitted Location,2,40,Operator reported location - Distances and Plat,32.70824293,-97.44772236,32.70837402,-97.44802021,LOCATION,762468,147715,CHESAPEAKE OPERATING INC.,RIDGLEA TRIANGLE,0,Land,1265,ROGERS J,,,545,N,710,W,,,,,,,,,,,,,,
43936781,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.69735643,-97.43964932,32.69748797,-97.43994685,LOCATION,762468,147715,CHESAPEAKE OPERATING INC.,RIDGLEA TRIANGLE,0,Land,1265,ROGERS J,,,545,N,710,W,,,,,,,,,,,,,,
43936793,9H,Permitted Location,2,40,Operator reported location - Distances and Plat,32.70383823,-97.44947412,32.70396947,-97.44977196,LOCATION,764012,147715,CHESAPEAKE OPERATING INC.,RIDGLEA TRIANGLE,0,Land,1265,ROGERS J,,,550,N,695,W,,,,,,,,,,,,,,
43936793,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.69734291,-97.43969815,32.69747447,-97.43999565,LOCATION,764012,147715,CHESAPEAKE OPERATING INC.,RIDGLEA TRIANGLE,0,Land,1265,ROGERS J,,,550,N,695,W,,,,,,,,,,,,,,
43936806,2H,Canceled / Abandoned Location,9,40,Operator reported location - Distances and Plat,32.70505299,-97.44956002,32.70518423,-97.44985786,LOCATION,765138,147715,CHESAPEAKE OPERATING INC.,VALLEY WEST,0,Land,256,COVINGTON HRS H,,,6137,W,569,S,,,,,,,,,,,,,,
43936808,3H,Canceled / Abandoned Location,9,55,Coordinates - Operator reported,32.70388896,-97.45212604,32.70402025,-97.45242394,LOCATION,765419,147715,CHESAPEAKE OPERATING INC.,VALLEY WEST,0,Land,256,COVINGTON HRS H,,,6122,W,569,S,,,,,,,,,,,,,,
43936810,4H,Canceled / Abandoned Location,9,40,Operator reported location - Distances and Plat,32.70242511,-97.45550638,32.70255639,-97.45580444,LOCATION,765427,147715,CHESAPEAKE OPERATING INC.,VALLEY WEST,0,Land,256,COVINGTON HRS H,,,6107,W,569,S,,,,,,,,,,,,,,
43936811,6H,Canceled / Abandoned Location,9,40,Operator reported location - Distances and Plat,32.70874735,-97.44811319,32.7088785,-97.44841102,LOCATION,765432,147715,CHESAPEAKE OPERATING INC.,VALLEY WEST,0,Land,256,COVINGTON HRS H,,,6152,W,568,S,,,,,,,,,,,,,,
43936812,5H,Canceled / Abandoned Location,9,40,Operator reported location - Distances and Plat,32.70197665,-97.45775797,32.70210789,-97.45805611,LOCATION,765429,147715,CHESAPEAKE OPERATING INC.,VALLEY WEST,0,Land,256,COVINGTON HRS H,,,6092,W,569,S,,,,,,,,,,,,,,
43936824,2H,Gas Well,5,40,Operator reported location - Distances and Plat,32.70502625,-97.45063902,32.70515752,-97.45093689,OPEN,766638,147715,CHESAPEAKE OPERATING INC.,VALLEY WEST,6810,Land,256,COVINGTON HRS H,,,6137,W,571,S,GAS,09,271243,842986,TEP BARNETT USA LLC,VALLEY WEST,NEWARK EAST (BARNETT SHALE),   2H ,PRODUCING,YES,,,,
43936825,3H,Gas Well,5,40,Operator reported location - Distances and Plat,32.70130722,-97.45254458,32.70143855,-97.45284255,OPEN,766659,147715,CHESAPEAKE OPERATING INC.,VALLEY WEST,6828,Land,256,COVINGTON HRS H,,,6122,W,571,S,GAS,09,271254,842986,TEP BARNETT USA LLC,VALLEY WEST,NEWARK EAST (BARNETT SHALE),   3H ,PRODUCING,YES,,,,
43936826,4H,Gas Well,5,40,Operator reported location - Distances and Plat,32.70047313,-97.45733371,32.70060445,-97.45763179,OPEN,766660,147715,CHESAPEAKE OPERATING INC.,VALLEY WEST,6795,Land,256,COVINGTON HRS H,,,6107,W,569,S,GAS,09,271256,842986,TEP BARNETT USA LLC,VALLEY WEST,NEWARK EAST (BARNETT SHALE),   4H ,PRODUCING,YES,,,,
